LON,LAT,FAC_NAME1,GRADE,addresses,ZIP2,CITY_NAME,ACPTBL_POC_SW,SSA_CNTY_CD,CRTFCTN_DT,ELGBLTY_SW,FAC_NAME,INTRMDRY_CARR_CD,MDCD_VNDR_NUM,ORGNL_PRTCPTN_DT,PRVDR_NUM,RGN_CD,SKLTN_REC_SW,STATE_CD,SSA_STATE_CD,STATE_RGN_CD,ST_ADR,PGM_TRMNTN_CD,TRMNTN_EXPRTN_DT,GNRL_CNTL_TYPE_CD,ZIP_CD,FIPS_STATE_CD,FIPS_CNTY_CD,CBSA_URBN_RRL_IND,CBSA_CD,Geography,Civilian noninstitutionalized population,Insured Estimate,Insured %,Privately Insured Estimate,Privately Insured Percent,Public or subsidized Coveraged,"
Public coverage 
 Percent",No health insurance coverage Estimate,No health insurance coverage Percent,Summary Level,County,Place,Geography.1,Total Civilian Noninstitutionalized Population,Avg orMedian age in years,Total Households Estimate,Prop Family households,Prop Nonfamily households,Average household size,Average family size,Gps living with gcs under 18 years,Prop  Gps caring for gc over 18,Number of Veterans,Veterans as Prop of population,Unemployed veterans Prop of labour force,Hispani or Latino,Hispanicor Latino Prop,White,White Prop,Black Estimate,Black Prop,Native American/Alaskan,Native American or Alaskan Prop,Asian,Asian Prop,Native Hawaiian/Pacific Islander,Native Hawaiian or Pacific Islander Prop,"Other Race Only, Not Hispanic or Latino","Other Race Only, Not Hispanic/Latino Prop","Two or more races alone, Not Hispanic or Latino Estimate","Two or more races alone, Not Hispanic or Latino Prop",Prop Native Born,Prop Foreign born,Prop of Foreign Born who are Naturalized U.S. citizen,Pop 5 years +,Pop 5 years + foreign language at home,Pop 5 years + with poor English
-117.7743829,33.6578508,"KAISER FOUNDATION HOSPITAL, ORANGE COUNTY-IRVINE",a,"6650 ALTON PARKWAY
                IRVINE, CA 92618",92618,SANTA CLARA,N,530,20031114,Y,KAISER FOUNDATION HOSPITAL,,,19920901,05D0686869,9,N,CA,5,M2,900 KIELY BOULEVARD,1,20071028,3,95051,6,85,U,41940,SANTA CLARA CITY,126820,124719,98.3,103301,81.5,31629,24.9,2101,1.7,160,85,69084,SANTA CLARA CITY,126820,34.3,43159,69.5,30.5,2.83,3.24,N,N,3121,3,14.9,20095,15.8,37576,29.6,5296,4.2,0,0,57246,45,209,0.2,120,0.1,6589,5.2,55.2,44.8,41.5,117789,54.2,13.9
-117.8446219,33.852103,"KAISER FOUNDATION HOSPITAL, ORANGE COUNTY - ANAHEIM",a,"3430 E. LAPALMA AVE
                ANAHEIM, CA 92806",92806,SANTA CLARA,N,530,20031114,Y,KAISER FOUNDATION HOSPITAL,,,19920901,05D0686869,9,N,CA,5,M2,900 KIELY BOULEVARD,1,20071028,3,95051,6,85,U,41940,SANTA CLARA CITY,126820,124719,98.3,103301,81.5,31629,24.9,2101,1.7,160,85,69084,SANTA CLARA CITY,126820,34.3,43159,69.5,30.5,2.83,3.24,N,N,3121,3,14.9,20095,15.8,37576,29.6,5296,4.2,0,0,57246,45,209,0.2,120,0.1,6589,5.2,55.2,44.8,41.5,117789,54.2,13.9
-117.9864524,34.0655016,KAISER FOUNDATION HOSPITAL - BALDWIN PARK MEDICAL CENTER,a,"1011 BALDWIN PARK BOULEVARD
                BALDWIN PARK, CA 91706-5806",917065806,SANTA CLARA,N,530,20031114,Y,KAISER FOUNDATION HOSPITAL,,,19920901,05D0686869,9,N,CA,5,M2,900 KIELY BOULEVARD,1,20071028,3,95051,6,85,U,41940,SANTA CLARA CITY,126820,124719,98.3,103301,81.5,31629,24.9,2101,1.7,160,85,69084,SANTA CLARA CITY,126820,34.3,43159,69.5,30.5,2.83,3.24,N,N,3121,3,14.9,20095,15.8,37576,29.6,5296,4.2,0,0,57246,45,209,0.2,120,0.1,6589,5.2,55.2,44.8,41.5,117789,54.2,13.9
-118.3759001,34.0383466,KAISER FOUNDATION HOSPITAL - WEST LOS ANGELES,c,"6041 CADILLAC AVENUE
                LOS ANGELES, CA 90034-1702",900341702,SANTA CLARA,N,530,20031114,Y,KAISER FOUNDATION HOSPITAL,,,19920901,05D0686869,9,N,CA,5,M2,900 KIELY BOULEVARD,1,20071028,3,95051,6,85,U,41940,SANTA CLARA CITY,126820,124719,98.3,103301,81.5,31629,24.9,2101,1.7,160,85,69084,SANTA CLARA CITY,126820,34.3,43159,69.5,30.5,2.83,3.24,N,N,3121,3,14.9,20095,15.8,37576,29.6,5296,4.2,0,0,57246,45,209,0.2,120,0.1,6589,5.2,55.2,44.8,41.5,117789,54.2,13.9
-119.7804757,36.8423418,KAISER FOUNDATION HOSPITAL - FRESNO,a,"7300 N. FRESNO AVE.
                FRESNO, CA 93720-2941",937202941,SANTA CLARA,N,530,20031114,Y,KAISER FOUNDATION HOSPITAL,,,19920901,05D0686869,9,N,CA,5,M2,900 KIELY BOULEVARD,1,20071028,3,95051,6,85,U,41940,SANTA CLARA CITY,126820,124719,98.3,103301,81.5,31629,24.9,2101,1.7,160,85,69084,SANTA CLARA CITY,126820,34.3,43159,69.5,30.5,2.83,3.24,N,N,3121,3,14.9,20095,15.8,37576,29.6,5296,4.2,0,0,57246,45,209,0.2,120,0.1,6589,5.2,55.2,44.8,41.5,117789,54.2,13.9
-121.2506572,38.7474074,KAISER FOUNDATION HOSPITAL - ROSEVILLE,a,"1600 EUREKA ROAD
                ROSEVILLE, CA 95661-3027",956613027,SANTA CLARA,N,530,20031114,Y,KAISER FOUNDATION HOSPITAL,,,19920901,05D0686869,9,N,CA,5,M2,900 KIELY BOULEVARD,1,20071028,3,95051,6,85,U,41940,SANTA CLARA CITY,126820,124719,98.3,103301,81.5,31629,24.9,2101,1.7,160,85,69084,SANTA CLARA CITY,126820,34.3,43159,69.5,30.5,2.83,3.24,N,N,3121,3,14.9,20095,15.8,37576,29.6,5296,4.2,0,0,57246,45,209,0.2,120,0.1,6589,5.2,55.2,44.8,41.5,117789,54.2,13.9
-121.3919202,38.6018632,KAISER FOUNDATION HOSPITAL - SACRAMENTO,a,"2025 MORSE AVENUE
                SACRAMENTO, CA 95825-2115",958252115,SANTA CLARA,N,530,20031114,Y,KAISER FOUNDATION HOSPITAL,,,19920901,05D0686869,9,N,CA,5,M2,900 KIELY BOULEVARD,1,20071028,3,95051,6,85,U,41940,SANTA CLARA CITY,126820,124719,98.3,103301,81.5,31629,24.9,2101,1.7,160,85,69084,SANTA CLARA CITY,126820,34.3,43159,69.5,30.5,2.83,3.24,N,N,3121,3,14.9,20095,15.8,37576,29.6,5296,4.2,0,0,57246,45,209,0.2,120,0.1,6589,5.2,55.2,44.8,41.5,117789,54.2,13.9
-121.0524993,37.7065812,KAISER FOUNDATION HOSPITAL - MODESTO,b,"4601 DALE ROAD
                MODESTO, CA 95356-9718",953569718,SANTA CLARA,N,530,20031114,Y,KAISER FOUNDATION HOSPITAL,,,19920901,05D0686869,9,N,CA,5,M2,900 KIELY BOULEVARD,1,20071028,3,95051,6,85,U,41940,SANTA CLARA CITY,126820,124719,98.3,103301,81.5,31629,24.9,2101,1.7,160,85,69084,SANTA CLARA CITY,126820,34.3,43159,69.5,30.5,2.83,3.24,N,N,3121,3,14.9,20095,15.8,37576,29.6,5296,4.2,0,0,57246,45,209,0.2,120,0.1,6589,5.2,55.2,44.8,41.5,117789,54.2,13.9
-121.4216412,38.4699104,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,a,"6600 BRUCEVILLE ROAD
                SACRAMENTO, CA 95823-4671",958234671,SANTA CLARA,N,530,20031114,Y,KAISER FOUNDATION HOSPITAL,,,19920901,05D0686869,9,N,CA,5,M2,900 KIELY BOULEVARD,1,20071028,3,95051,6,85,U,41940,SANTA CLARA CITY,126820,124719,98.3,103301,81.5,31629,24.9,2101,1.7,160,85,69084,SANTA CLARA CITY,126820,34.3,43159,69.5,30.5,2.83,3.24,N,N,3121,3,14.9,20095,15.8,37576,29.6,5296,4.2,0,0,57246,45,209,0.2,120,0.1,6589,5.2,55.2,44.8,41.5,117789,54.2,13.9
-121.246197,37.79803,KAISER FOUNDATION HOSPITAL - MANTECA,b,"1777 W. YOSEMITE AVENUE
                MANTECA, CA 95337-5130",953375130,SANTA CLARA,N,530,20031114,Y,KAISER FOUNDATION HOSPITAL,,,19920901,05D0686869,9,N,CA,5,M2,900 KIELY BOULEVARD,1,20071028,3,95051,6,85,U,41940,SANTA CLARA CITY,126820,124719,98.3,103301,81.5,31629,24.9,2101,1.7,160,85,69084,SANTA CLARA CITY,126820,34.3,43159,69.5,30.5,2.83,3.24,N,N,3121,3,14.9,20095,15.8,37576,29.6,5296,4.2,0,0,57246,45,209,0.2,120,0.1,6589,5.2,55.2,44.8,41.5,117789,54.2,13.9
-121.9380985,38.3885135,KAISER FOUNDATION HOSPITAL - VACAVILLE,a,"1 QUALITY DRIVE
                VACAVILLE, CA 95688-9494",956889494,SANTA CLARA,N,530,20031114,Y,KAISER FOUNDATION HOSPITAL,,,19920901,05D0686869,9,N,CA,5,M2,900 KIELY BOULEVARD,1,20071028,3,95051,6,85,U,41940,SANTA CLARA CITY,126820,124719,98.3,103301,81.5,31629,24.9,2101,1.7,160,85,69084,SANTA CLARA CITY,126820,34.3,43159,69.5,30.5,2.83,3.24,N,N,3121,3,14.9,20095,15.8,37576,29.6,5296,4.2,0,0,57246,45,209,0.2,120,0.1,6589,5.2,55.2,44.8,41.5,117789,54.2,13.9
-121.7749286,37.9508418,KAISER FOUNDATION HOSPITAL - ANTIOCH,a,"4501 SAND CREEK ROAD
                ANTIOCH, CA 94531-8687",945318687,SANTA CLARA,N,530,20031114,Y,KAISER FOUNDATION HOSPITAL,,,19920901,05D0686869,9,N,CA,5,M2,900 KIELY BOULEVARD,1,20071028,3,95051,6,85,U,41940,SANTA CLARA CITY,126820,124719,98.3,103301,81.5,31629,24.9,2101,1.7,160,85,69084,SANTA CLARA CITY,126820,34.3,43159,69.5,30.5,2.83,3.24,N,N,3121,3,14.9,20095,15.8,37576,29.6,5296,4.2,0,0,57246,45,209,0.2,120,0.1,6589,5.2,55.2,44.8,41.5,117789,54.2,13.9
-122.0588864,37.8915785,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,a,"1425 S. MAIN STREET
                WALNUT CREEK, CA 94596-5318",945965318,SANTA CLARA,N,530,20031114,Y,KAISER FOUNDATION HOSPITAL,,,19920901,05D0686869,9,N,CA,5,M2,900 KIELY BOULEVARD,1,20071028,3,95051,6,85,U,41940,SANTA CLARA CITY,126820,124719,98.3,103301,81.5,31629,24.9,2101,1.7,160,85,69084,SANTA CLARA CITY,126820,34.3,43159,69.5,30.5,2.83,3.24,N,N,3121,3,14.9,20095,15.8,37576,29.6,5296,4.2,0,0,57246,45,209,0.2,120,0.1,6589,5.2,55.2,44.8,41.5,117789,54.2,13.9
-121.8002485,37.2397615,KAISER FOUNDATION HOSPITAL - SAN JOSE,b,"250 HOSPITAL PARKWAY
                SAN JOSE, CA 95119-1103",951191103,SANTA CLARA,N,530,20031114,Y,KAISER FOUNDATION HOSPITAL,,,19920901,05D0686869,9,N,CA,5,M2,900 KIELY BOULEVARD,1,20071028,3,95051,6,85,U,41940,SANTA CLARA CITY,126820,124719,98.3,103301,81.5,31629,24.9,2101,1.7,160,85,69084,SANTA CLARA CITY,126820,34.3,43159,69.5,30.5,2.83,3.24,N,N,3121,3,14.9,20095,15.8,37576,29.6,5296,4.2,0,0,57246,45,209,0.2,120,0.1,6589,5.2,55.2,44.8,41.5,117789,54.2,13.9
-122.2484432,38.12767,KAISER FOUNDATION HOSPITAL - VALLEJO,a,"975 SERENO DRIVE
                VALLEJO, CA 94589-2441",945892441,SANTA CLARA,N,530,20031114,Y,KAISER FOUNDATION HOSPITAL,,,19920901,05D0686869,9,N,CA,5,M2,900 KIELY BOULEVARD,1,20071028,3,95051,6,85,U,41940,SANTA CLARA CITY,126820,124719,98.3,103301,81.5,31629,24.9,2101,1.7,160,85,69084,SANTA CLARA CITY,126820,34.3,43159,69.5,30.5,2.83,3.24,N,N,3121,3,14.9,20095,15.8,37576,29.6,5296,4.2,0,0,57246,45,209,0.2,120,0.1,6589,5.2,55.2,44.8,41.5,117789,54.2,13.9
-121.974401,37.5524244,KAISER FOUNDATION HOSPITAL - FREMONT,a,"39400 PASEO PADRE PARKWAY
                FREMONT, CA 94538-2310",945382310,SANTA CLARA,N,530,20031114,Y,KAISER FOUNDATION HOSPITAL,,,19920901,05D0686869,9,N,CA,5,M2,900 KIELY BOULEVARD,1,20071028,3,95051,6,85,U,41940,SANTA CLARA CITY,126820,124719,98.3,103301,81.5,31629,24.9,2101,1.7,160,85,69084,SANTA CLARA CITY,126820,34.3,43159,69.5,30.5,2.83,3.24,N,N,3121,3,14.9,20095,15.8,37576,29.6,5296,4.2,0,0,57246,45,209,0.2,120,0.1,6589,5.2,55.2,44.8,41.5,117789,54.2,13.9
-122.1651409,37.7063601,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,a,"2500 MERCED STREET
                SAN LEANDRO, CA 94577-4201",945774201,SANTA CLARA,N,530,20031114,Y,KAISER FOUNDATION HOSPITAL,,,19920901,05D0686869,9,N,CA,5,M2,900 KIELY BOULEVARD,1,20071028,3,95051,6,85,U,41940,SANTA CLARA CITY,126820,124719,98.3,103301,81.5,31629,24.9,2101,1.7,160,85,69084,SANTA CLARA CITY,126820,34.3,43159,69.5,30.5,2.83,3.24,N,N,3121,3,14.9,20095,15.8,37576,29.6,5296,4.2,0,0,57246,45,209,0.2,120,0.1,6589,5.2,55.2,44.8,41.5,117789,54.2,13.9
-121.99833,37.3358952,KAISER FOUNDATION HOSPITAL - SANTA CLARA,a,"700 LAWRENCE EXPRESSWAY
                SANTA CLARA, CA 95051-5173",950515173,SANTA CLARA,N,530,20031114,Y,KAISER FOUNDATION HOSPITAL,,,19920901,05D0686869,9,N,CA,5,M2,900 KIELY BOULEVARD,1,20071028,3,95051,6,85,U,41940,SANTA CLARA CITY,126820,124719,98.3,103301,81.5,31629,24.9,2101,1.7,160,85,69084,SANTA CLARA CITY,126820,34.3,43159,69.5,30.5,2.83,3.24,N,N,3121,3,14.9,20095,15.8,37576,29.6,5296,4.2,0,0,57246,45,209,0.2,120,0.1,6589,5.2,55.2,44.8,41.5,117789,54.2,13.9
-122.2582442,37.8235195,KAISER FOUNDATION HOSPITAL - OAKLAND,b,"3600 BROADWAY
                OAKLAND, CA 94611-5730",946115730,SANTA CLARA,N,530,20031114,Y,KAISER FOUNDATION HOSPITAL,,,19920901,05D0686869,9,N,CA,5,M2,900 KIELY BOULEVARD,1,20071028,3,95051,6,85,U,41940,SANTA CLARA CITY,126820,124719,98.3,103301,81.5,31629,24.9,2101,1.7,160,85,69084,SANTA CLARA CITY,126820,34.3,43159,69.5,30.5,2.83,3.24,N,N,3121,3,14.9,20095,15.8,37576,29.6,5296,4.2,0,0,57246,45,209,0.2,120,0.1,6589,5.2,55.2,44.8,41.5,117789,54.2,13.9
-122.3605023,37.93712,KAISER FOUNDATION HOSPITAL - RICHMOND,c,"901 NEVIN AVENUE
                RICHMOND, CA 94801-3143",948013143,SANTA CLARA,N,530,20031114,Y,KAISER FOUNDATION HOSPITAL,,,19920901,05D0686869,9,N,CA,5,M2,900 KIELY BOULEVARD,1,20071028,3,95051,6,85,U,41940,SANTA CLARA CITY,126820,124719,98.3,103301,81.5,31629,24.9,2101,1.7,160,85,69084,SANTA CLARA CITY,126820,34.3,43159,69.5,30.5,2.83,3.24,N,N,3121,3,14.9,20095,15.8,37576,29.6,5296,4.2,0,0,57246,45,209,0.2,120,0.1,6589,5.2,55.2,44.8,41.5,117789,54.2,13.9
-122.2251548,37.4891185,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,a,"1100 VETERANS BOULEVARD
                REDWOOD CITY, CA 94063-2037",940632037,SANTA CLARA,N,530,20031114,Y,KAISER FOUNDATION HOSPITAL,,,19920901,05D0686869,9,N,CA,5,M2,900 KIELY BOULEVARD,1,20071028,3,95051,6,85,U,41940,SANTA CLARA CITY,126820,124719,98.3,103301,81.5,31629,24.9,2101,1.7,160,85,69084,SANTA CLARA CITY,126820,34.3,43159,69.5,30.5,2.83,3.24,N,N,3121,3,14.9,20095,15.8,37576,29.6,5296,4.2,0,0,57246,45,209,0.2,120,0.1,6589,5.2,55.2,44.8,41.5,117789,54.2,13.9
-122.7270141,38.47212,KAISER FOUNDATION HOSPITAL - SANTA ROSA,a,"401 BICENTENNIAL WAY
                SANTA ROSA, CA 95403-2149",954032149,SANTA CLARA,N,530,20031114,Y,KAISER FOUNDATION HOSPITAL,,,19920901,05D0686869,9,N,CA,5,M2,900 KIELY BOULEVARD,1,20071028,3,95051,6,85,U,41940,SANTA CLARA CITY,126820,124719,98.3,103301,81.5,31629,24.9,2101,1.7,160,85,69084,SANTA CLARA CITY,126820,34.3,43159,69.5,30.5,2.83,3.24,N,N,3121,3,14.9,20095,15.8,37576,29.6,5296,4.2,0,0,57246,45,209,0.2,120,0.1,6589,5.2,55.2,44.8,41.5,117789,54.2,13.9
-122.4432896,37.7823277,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,a,"2425 GEARY BOULEVARD
                SAN FRANCISCO, CA 94115-3358",941153358,SANTA CLARA,N,530,20031114,Y,KAISER FOUNDATION HOSPITAL,,,19920901,05D0686869,9,N,CA,5,M2,900 KIELY BOULEVARD,1,20071028,3,95051,6,85,U,41940,SANTA CLARA CITY,126820,124719,98.3,103301,81.5,31629,24.9,2101,1.7,160,85,69084,SANTA CLARA CITY,126820,34.3,43159,69.5,30.5,2.83,3.24,N,N,3121,3,14.9,20095,15.8,37576,29.6,5296,4.2,0,0,57246,45,209,0.2,120,0.1,6589,5.2,55.2,44.8,41.5,117789,54.2,13.9
-122.5552607,38.0045709,KAISER FOUNDATION HOSPITAL - SAN RAFAEL,a,"99 MONTECILLO ROAD
                SAN RAFAEL, CA 94903-3308",949033308,SANTA CLARA,N,530,20031114,Y,KAISER FOUNDATION HOSPITAL,,,19920901,05D0686869,9,N,CA,5,M2,900 KIELY BOULEVARD,1,20071028,3,95051,6,85,U,41940,SANTA CLARA CITY,126820,124719,98.3,103301,81.5,31629,24.9,2101,1.7,160,85,69084,SANTA CLARA CITY,126820,34.3,43159,69.5,30.5,2.83,3.24,N,N,3121,3,14.9,20095,15.8,37576,29.6,5296,4.2,0,0,57246,45,209,0.2,120,0.1,6589,5.2,55.2,44.8,41.5,117789,54.2,13.9
-122.4393133,37.6591974,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,a,"1200 EL CAMINO REAL
                SOUTH SAN FRANCISCO, CA 94080-3208",940803208,SANTA CLARA,N,530,20031114,Y,KAISER FOUNDATION HOSPITAL,,,19920901,05D0686869,9,N,CA,5,M2,900 KIELY BOULEVARD,1,20071028,3,95051,6,85,U,41940,SANTA CLARA CITY,126820,124719,98.3,103301,81.5,31629,24.9,2101,1.7,160,85,69084,SANTA CLARA CITY,126820,34.3,43159,69.5,30.5,2.83,3.24,N,N,3121,3,14.9,20095,15.8,37576,29.6,5296,4.2,0,0,57246,45,209,0.2,120,0.1,6589,5.2,55.2,44.8,41.5,117789,54.2,13.9
-122.2374074,38.131156,SUTTER SOLANO MEDICAL CENTER,d,"300 HOSPITAL DRIVE
                VALLEJO, CA 94589-2517",945892517,VALLEJO,N,580,19930119,N,SUTTER SOLANO MEDICAL CENTER,,,19930119,05D0678389,9,Y,CA,5,M2,300 HOSPITAL DR,0,20190102,2,94589,6,95,U,46700,VALLEJO CITY,121457,114297,94.1,81274,66.9,48717,40.1,7160,5.9,160,95,81666,VALLEJO CITY,121457,36.5,41719,66.6,33.4,2.89,3.62,N,N,7544,8,3.5,34139,28,29394,24.1,23578,19.3,0,0,27958,22.9,1136,0.9,742,0.6,5139,4.2,74.5,25.5,61.5,114085,39.3,17.4
-118.2944131,34.098423,KAISER PERMANENTE LOS ANGELES MEDICAL CENTER,b,"4867 SUNSET BOULEVARD
                LOS ANGELES, CA 90027-5969",900275969,LOS ANGELES,N,200,19930330,N,LOS ANGELES MEDICAL CENTER,,,19930330,05D0695749,9,Y,CA,5,M1,319 N SOTO STREET,0,20200831,4,90033,6,37,U,31084,LOS ANGELES COUNTY,10096702,9191163,91,5925851,58.7,3942307,39,905539,9,50,37,,LOS ANGELES COUNTY,10096702,36.6,3311231,66.4,33.6,3.02,3.71,319944,19.3,264635,3.3,6.5,4939605,48.6,2644767,26,794235,7.8,23470,0.2,1482797,14.6,24573,0.2,29496,0.3,224564,2.2,65.7,34.3,52.4,9545528,56.9,23.5
-118.2944131,34.098423,KAISER PERMANENTE LOS ANGELES MEDICAL CENTER,b,"4867 SUNSET BOULEVARD
                LOS ANGELES, CA 90027-5969",900275969,LOS ANGELES,N,200,19930330,N,LOS ANGELES MEDICAL CENTER,,,19930330,05D0695749,9,Y,CA,5,M1,319 N SOTO STREET,0,20200831,4,90033,6,37,U,31084,EAST LOS ANGELES CDP,125389,113872,90.8,47339,37.8,71896,57.3,11517,9.2,160,37,20802,LOS ANGELES COUNTY,10096702,36.6,3311231,66.4,33.6,3.02,3.71,319944,19.3,264635,3.3,6.5,4939605,48.6,2644767,26,794235,7.8,23470,0.2,1482797,14.6,24573,0.2,29496,0.3,224564,2.2,65.7,34.3,52.4,9545528,56.9,23.5
-118.2944131,34.098423,KAISER PERMANENTE LOS ANGELES MEDICAL CENTER,b,"4867 SUNSET BOULEVARD
                LOS ANGELES, CA 90027-5969",900275969,LOS ANGELES,N,200,19930330,N,LOS ANGELES MEDICAL CENTER,,,19930330,05D0695749,9,Y,CA,5,M1,319 N SOTO STREET,0,20200831,4,90033,6,37,U,31084,LOS ANGELES CITY,3974895,3558326,89.5,2189601,55.1,1615106,40.6,416569,10.5,160,37,44000,LOS ANGELES COUNTY,10096702,36.6,3311231,66.4,33.6,3.02,3.71,319944,19.3,264635,3.3,6.5,4939605,48.6,2644767,26,794235,7.8,23470,0.2,1482797,14.6,24573,0.2,29496,0.3,224564,2.2,65.7,34.3,52.4,9545528,56.9,23.5
-118.1439896,34.090234,ALHAMBRA HOSPITAL MEDICAL CENTER,a,"100 S. RAYMOND AVENUE
                ALHAMBRA, CA 91801-3199",918013199,ALHAMBRA,N,200,20100106,Y,ALHAMBRA HOSPITAL MEDICAL CENTER,,,19930125,05D0698972,9,N,CA,5,M1,100 S RAYMOND AVE,0,20190227,4,91801,6,37,U,31084,ALHAMBRA CITY,84704,81601,96.3,52832,62.4,34628,40.9,3103,3.7,160,37,884,ALHAMBRA CITY,84704,42.5,30255,69.3,30.7,2.79,3.31,N,N,2082,2.9,0,27488,32.2,5794,6.8,615,0.7,44,0.1,49215,57.6,1033,1.2,56,0.1,1146,1.3,46.6,53.4,70,82396,76.8,33.7
-117.7743829,33.6578508,"KAISER FOUNDATION HOSPITAL, ORANGE COUNTY-IRVINE",a,"6650 ALTON PARKWAY
                IRVINE, CA 92618",92618,DOWNEY,N,200,20140908,Y,KAISER FOUNDATION HOSPITAL,,,19920901,05D0697191,9,N,CA,5,M1,9333 EAST IMPERIAL HIGHWAY,0,20191130,2,90242,6,37,U,31084,DOWNEY CITY,112636,102207,90.7,69026,61.3,39794,35.3,10429,9.3,160,37,19766,DOWNEY CITY,112636,34.7,33578,78.2,21.8,3.35,3.79,4436,17.9,2226,2.6,0,87522,77.4,13696,12.1,3053,2.7,99,0.1,6702,5.9,488,0.4,240,0.2,1289,1.1,67.9,32.1,66.3,105297,71,18.1
-117.8446219,33.852103,"KAISER FOUNDATION HOSPITAL, ORANGE COUNTY - ANAHEIM",a,"3430 E. LAPALMA AVE
                ANAHEIM, CA 92806",92806,DOWNEY,N,200,20140908,Y,KAISER FOUNDATION HOSPITAL,,,19920901,05D0697191,9,N,CA,5,M1,9333 EAST IMPERIAL HIGHWAY,0,20191130,2,90242,6,37,U,31084,DOWNEY CITY,112636,102207,90.7,69026,61.3,39794,35.3,10429,9.3,160,37,19766,DOWNEY CITY,112636,34.7,33578,78.2,21.8,3.35,3.79,4436,17.9,2226,2.6,0,87522,77.4,13696,12.1,3053,2.7,99,0.1,6702,5.9,488,0.4,240,0.2,1289,1.1,67.9,32.1,66.3,105297,71,18.1
-117.9864524,34.0655016,KAISER FOUNDATION HOSPITAL - BALDWIN PARK MEDICAL CENTER,a,"1011 BALDWIN PARK BOULEVARD
                BALDWIN PARK, CA 91706-5806",917065806,DOWNEY,N,200,20140908,Y,KAISER FOUNDATION HOSPITAL,,,19920901,05D0697191,9,N,CA,5,M1,9333 EAST IMPERIAL HIGHWAY,0,20191130,2,90242,6,37,U,31084,DOWNEY CITY,112636,102207,90.7,69026,61.3,39794,35.3,10429,9.3,160,37,19766,DOWNEY CITY,112636,34.7,33578,78.2,21.8,3.35,3.79,4436,17.9,2226,2.6,0,87522,77.4,13696,12.1,3053,2.7,99,0.1,6702,5.9,488,0.4,240,0.2,1289,1.1,67.9,32.1,66.3,105297,71,18.1
-118.3759001,34.0383466,KAISER FOUNDATION HOSPITAL - WEST LOS ANGELES,c,"6041 CADILLAC AVENUE
                LOS ANGELES, CA 90034-1702",900341702,DOWNEY,N,200,20140908,Y,KAISER FOUNDATION HOSPITAL,,,19920901,05D0697191,9,N,CA,5,M1,9333 EAST IMPERIAL HIGHWAY,0,20191130,2,90242,6,37,U,31084,DOWNEY CITY,112636,102207,90.7,69026,61.3,39794,35.3,10429,9.3,160,37,19766,DOWNEY CITY,112636,34.7,33578,78.2,21.8,3.35,3.79,4436,17.9,2226,2.6,0,87522,77.4,13696,12.1,3053,2.7,99,0.1,6702,5.9,488,0.4,240,0.2,1289,1.1,67.9,32.1,66.3,105297,71,18.1
-119.7804757,36.8423418,KAISER FOUNDATION HOSPITAL - FRESNO,a,"7300 N. FRESNO AVE.
                FRESNO, CA 93720-2941",937202941,DOWNEY,N,200,20140908,Y,KAISER FOUNDATION HOSPITAL,,,19920901,05D0697191,9,N,CA,5,M1,9333 EAST IMPERIAL HIGHWAY,0,20191130,2,90242,6,37,U,31084,DOWNEY CITY,112636,102207,90.7,69026,61.3,39794,35.3,10429,9.3,160,37,19766,DOWNEY CITY,112636,34.7,33578,78.2,21.8,3.35,3.79,4436,17.9,2226,2.6,0,87522,77.4,13696,12.1,3053,2.7,99,0.1,6702,5.9,488,0.4,240,0.2,1289,1.1,67.9,32.1,66.3,105297,71,18.1
-121.2506572,38.7474074,KAISER FOUNDATION HOSPITAL - ROSEVILLE,a,"1600 EUREKA ROAD
                ROSEVILLE, CA 95661-3027",956613027,DOWNEY,N,200,20140908,Y,KAISER FOUNDATION HOSPITAL,,,19920901,05D0697191,9,N,CA,5,M1,9333 EAST IMPERIAL HIGHWAY,0,20191130,2,90242,6,37,U,31084,DOWNEY CITY,112636,102207,90.7,69026,61.3,39794,35.3,10429,9.3,160,37,19766,DOWNEY CITY,112636,34.7,33578,78.2,21.8,3.35,3.79,4436,17.9,2226,2.6,0,87522,77.4,13696,12.1,3053,2.7,99,0.1,6702,5.9,488,0.4,240,0.2,1289,1.1,67.9,32.1,66.3,105297,71,18.1
-121.3919202,38.6018632,KAISER FOUNDATION HOSPITAL - SACRAMENTO,a,"2025 MORSE AVENUE
                SACRAMENTO, CA 95825-2115",958252115,DOWNEY,N,200,20140908,Y,KAISER FOUNDATION HOSPITAL,,,19920901,05D0697191,9,N,CA,5,M1,9333 EAST IMPERIAL HIGHWAY,0,20191130,2,90242,6,37,U,31084,DOWNEY CITY,112636,102207,90.7,69026,61.3,39794,35.3,10429,9.3,160,37,19766,DOWNEY CITY,112636,34.7,33578,78.2,21.8,3.35,3.79,4436,17.9,2226,2.6,0,87522,77.4,13696,12.1,3053,2.7,99,0.1,6702,5.9,488,0.4,240,0.2,1289,1.1,67.9,32.1,66.3,105297,71,18.1
